SAO_number  RA2000  Dec2000  Mag  Type1  Type2  Arcsec
212998  21.43973  -37.8295  5.70  K  0  186336.27
131132  4.345223  -7.59253  5.70  B  8  235478.00
251383  11.38945  -64.9556  5.70  B  5  412934.67
082336  12.49539  +20.8960  5.70  A  2  568361.03
165298  22.79529  -14.0564  5.70  B  9  81899.15
256834  11.40304  -72.2563  5.70  B  3  387072.01
075114  2.060932  +25.9353  5.70  F  5  142229.69
091701  0.094995  +13.3965  5.70  K  0  48494.55
103879  18.58687  +18.2032  5.70  A  0  293908.63
135079  7.767282  -6.77257  5.70  K  2  418715.92
186981  18.56482  -24.0320  5.70  K  2  296158.27
129624  2.007468  -8.52361  5.70  M  B  112268.93
069362  20.07676  +32.2189  5.70  B  0  230568.60
088133  20.06032  +29.8967  5.70  K  0  228812.05
167466  1.996142  -20.8241  5.70  M  0  129281.76
157350  12.54339  -13.8592  5.70  F  0  590265.79
082250  12.33884  +26.6190  5.70  K  0  550564.08
161605  18.56081  -14.8538  5.70  A  0  294734.26
236405  8.919971  -54.9653  5.70  F  5  408282.19
217648  5.977118  -44.0340  5.70  K  0  323111.61
108231  22.88392  +16.8410  5.70  K  0  84864.53
198487  7.826484  -33.2886  5.70  K  5  405439.62
101834  15.95403  +14.4144  5.70  K  0  430648.50
103800  18.51789  +16.9285  5.70  A  0  297252.23
040778  6.016270  +47.9010  5.70  A  0  324589.28
165376  22.91263  -16.2727  5.70  K  0  82375.14
065132  16.19667  +36.4246  5.70  K  5  401271.18
229094  18.53221  -43.5074  5.70  K  0  303185.53
148078  1.881134  -16.9298  5.70  A  3  117158.55
086115  18.49328  +23.8668  5.70  B  5  299652.91
179935  11.49409  -24.4637  5.70  A  0  556041.19
098235  8.932104  +11.6264  5.70  K  0  478287.82
153520  7.871894  -14.8468  5.70  F  2  421426.24
229064  18.49888  -47.2206  5.70  K  0  305733.01
042058  7.911857  +47.5648  5.70  K  0  392015.65
086043  18.43301  +29.8283  5.70  A  2  303726.56
085264  17.62539  +24.3097  5.70  A  0  342434.28
099034  10.27790  +13.7280  5.70  M  0  543496.12
123462  18.42744  +8.03196  5.70  +  +  301145.31
013113  4.363223  +60.7354  5.70  K  0  281810.31
112830  5.498553  +1.78925  5.70  B  3  296935.33
035917  23.95238  +55.7059  5.70  F  5  200551.64
099637  11.50805  +18.4091  5.70  K  0  576771.29
092637  1.803033  +16.9552  5.70  A  0  113679.91
011983  1.795791  +63.8520  5.70  K  0  240719.51
250035  7.963043  -60.3032  5.70  F  8  374744.63
071371  21.46895  +32.2259  5.70  F  0  173408.70
191581  23.02209  -28.8538  5.70  K  0  115488.12
070423  20.72338  +35.5870  5.70  G  0  208312.41
111648  4.188966  +5.52316  5.70  F  0  226695.39
210116  18.41700  -30.7561  5.70  K  0  304655.95
015135  10.30050  +65.1087  5.70  A  3  404385.19
119249  12.16768  +5.80708  5.70  F  0  625225.46
167198  1.647690  -21.2753  5.70  F  0  115806.80
258996  23.95912  -82.1698  5.70  K  0  295813.00
184217  16.20442  -28.4172  5.70  B  9  408516.61
022456  1.635380  +57.9772  5.70  K  0  220170.40
193201  1.602336  -29.9070  5.70  F  0  135567.60
116244  8.020516  +4.87979  5.70  A  0  432670.80
161415  18.38676  -12.0157  5.70  B  8  303576.79
211724  20.00561  -33.7031  5.70  F  5  235272.08
088016  19.98628  +23.1019  5.70  F  0  226093.87
021009  0.026927  +61.2232  5.70  A  5  220405.74
085975  18.36904  +23.2853  5.70  K  5  305697.27
222856  11.54671  -40.4368  5.70  M  0  500735.81
093785  4.152773  +19.6097  5.70  G  5  230483.98
258731  15.72149  -84.4653  5.70  A  2  335181.63
091734  0.150668  +18.2123  5.70  K  0  66049.22
254702  20.00649  -66.9493  5.70  K  0  283236.88
161348  18.33576  -15.8318  5.70  K  2  306557.95
192367  0.134305  -33.5290  5.70  K  0  120897.87
256122  4.717813  -70.9316  5.70  B  9  301758.96
113430  6.082875  +4.15855  5.70  K  0  328463.39
230737  21.55656  -44.8483  5.70  K  0  199202.75
112179  4.889655  +2.50810  5.70  M  0  264100.73
147812  1.447652  -13.0567  5.70  F  0  90627.23
236339  8.860160  -57.6334  5.70  B  8  400940.70
101739  15.78814  +14.1153  5.70  A  0  439393.98
082219  12.29185  +28.9379  5.70  A  0  542742.99
146639  23.32331  -5.12438  5.70  F  2  40889.67
129094  1.050717  -4.83662  5.70  G  5  59285.18
139957  14.47825  -6.90057  5.70  K  5  512216.16
006487  8.325604  +75.7568  5.70  G  5  353120.64
085360  17.72260  +24.3271  5.70  G  0  337644.57
186509  18.23770  -21.7130  5.70  K  0  312072.78
171231  6.101538  -29.7584  5.70  A  0  328759.71
149351  4.072951  -12.7920  5.70  G  5  222756.15
150304  5.294496  -13.5198  5.70  K  0  286970.15
014691  8.889590  +61.9628  5.70  F  0  391759.91
030538  17.73314  +53.8019  5.70  A  0  332506.46
120433  14.40026  +8.24366  5.70  A  0  515481.10
094227  4.956203  +17.1530  5.70  K  0  270202.19
252735  14.41842  -68.1956  5.70  A  2  386727.55
065001  15.98268  +36.6433  5.70  K  5  409855.71
199061  8.304838  -35.4513  5.70  K  2  423115.99
123212  18.17789  +3.32448  5.70  K  0  314411.25
123198  18.16501  +3.11983  5.70  F  5  315102.61
076425  4.072689  +24.1050  5.70  +  +  229733.68
255497  23.48368  -63.1102  5.70  A  0  228151.01
111566  4.029485  +9.99799  5.70  B  8  219364.23
151178  6.159530  -14.5846  5.70  K  0  332337.07
205485  14.37219  -34.7860  5.70  B  8  474868.48
123187  18.15949  +3.99337  5.70  F  2  315413.17
098117  8.782222  +12.1092  5.70  A  0  470180.90
256499  8.333561  -71.5051  5.70  A  0  361743.20
224838  14.33601  -43.0582  5.70  G  5  456272.86
221547  9.855500  -46.1935  5.70  K  0  453135.32
066666  18.13392  +36.4019  5.70  K  0  318178.45
135877  8.409724  -3.75117  5.70  F  5  453802.61
161093  18.13007  -17.1542  5.70  K  0  317287.28
257569  18.18770  -75.8912  5.70  K  5  321529.93
158481  14.31063  -18.7166  5.70  A  0  508225.84
154257  8.444974  -12.5342  5.70  K  0  452391.40
171317  6.163300  -22.7740  5.70  F  5  332130.34
256857  11.62109  -75.8967  5.70  F  0  374517.88
251664  11.97999  -64.3393  5.70  A  2  416377.20
049643  20.45064  +49.3833  5.70  +  +  241455.17
149856  4.735551  -18.6664  5.70  A  0  259437.53
080229  8.525131  +24.0817  5.70  F  0  446734.05
227146  16.74511  -40.8394  5.70  B  3  374862.24
244313  16.97163  -50.6413  5.70  B  9  358959.52
236887  9.363891  -55.5153  5.70  A  2  417199.31
095359  6.200371  +19.7906  5.70  B  9  334180.64
033078  21.03585  +56.6690  5.70  B  9  240880.01
069951  20.39566  +37.4761  5.70  B  3  224071.01
139175  13.14236  -8.98436  5.70  K  0  578573.86
186135  18.03175  -22.7803  5.70  B  0  322418.49
192294  23.99101  -29.4853  5.70  K  5  106147.22
182182  14.03961  -27.4298  5.70  K  0  503349.39
048920  19.86860  +47.9310  5.70  B  2  257931.08
222960  11.68885  -43.0952  5.70  A  0  492125.36
195250  4.719245  -30.7654  5.70  K  0  264873.07
251659  11.96118  -62.4487  5.70  B  5  423178.86
062658  11.69282  +31.7457  5.70  F  5  532642.09
257357  16.09889  -72.4001  5.70  K  0  353878.81
083682  15.13999  +26.3017  5.70  K  0  459390.16
181737  13.54320  -28.6925  5.70  A  0  517545.51
044570  13.33857  +40.1504  5.70  K  0  489171.82
252511  13.91369  -67.6523  5.70  K  0  394132.41
044531  13.25887  +40.8559  5.70  A  5  488510.01
182875  14.78953  -25.6243  5.70  A  0  475913.17
010664  23.24362  +74.2315  5.70  A  0  268369.77
192430  0.269157  -31.4466  5.70  K  0  114041.76
230184  20.39818  -42.4221  5.70  A  3  231493.74
087840  19.86702  +24.9924  5.70  +  +  233320.48
026935  8.639480  +53.4018  5.70  G  5  404395.50
014609  8.653257  +65.0202  5.70  G  0  380456.37
100751  13.88698  +17.9329  5.70  K  0  528822.58
223905  13.10976  -41.5881  5.70  K  0  488784.04
083551  14.83299  +28.6159  5.70  A  2  469214.28
212709  21.10038  -30.1253  5.70  K  0  184096.86
095419  6.241268  +17.9065  5.70  A  5  336396.65
171458  6.252330  -20.2729  5.70  K  0  336780.84
122935  17.93840  +0.67045  5.70  B  3  327323.93
203477  12.44762  -32.8305  5.70  A  0  527636.09
241239  13.86803  -52.8116  5.70  B  8  440092.88
119899  13.36152  +2.08726  5.70  A  0  574108.89
085552  17.93073  +22.4648  5.70  K  2  327453.86
209416  17.88983  -34.8951  5.70  K  0  328879.96
252481  13.86327  -69.4015  5.70  K  2  389183.92
029315  14.85733  +59.2932  5.70  K  2  403132.64
221484  9.775102  -44.7546  5.70  B  3  454939.65
056761  3.864924  +34.3597  5.70  B  3  230536.35
133028  6.259507  -0.51228  5.70  F  5  338012.69
064476  15.05161  +35.2057  5.70  K  0  449075.17
247858  23.40362  -51.8915  5.70  K  5  188768.92
007854  13.61971  +71.2428  5.70  K  0  385354.41
239443  11.86941  -56.9870  5.70  A  2  442765.79
044742  13.77042  +41.0886  5.70  A  3  476604.19
121776  16.67748  +4.21973  5.70  A  0  395218.13
105282  19.81168  +11.8158  5.70  +  +  228406.34
204712  13.66348  -40.0515  5.70  K  0  482214.80
068859  19.79105  +38.4077  5.70  B  9  249338.03
002459  14.83892  +82.5110  5.70  G  0  343821.90
133091  6.314049  -9.39026  5.70  K  0  340730.78
216470  3.754385  -47.3591  5.70  K  0  244558.27
236202  8.705251  -53.0999  5.70  B  9  406763.81
098069  8.720103  +12.6805  5.70  +  +  466581.26
171549  6.316370  -20.9264  5.70  B  5  339955.09
045288  14.93976  +49.6287  5.70  F  5  423801.46
125032  19.76105  +7.61320  5.70  A  2  229803.37
120758  14.95925  -0.16753  5.70  K  0  488200.13
171688  6.398849  -25.5775  5.70  K  2  343420.21
183058  14.97754  -27.6573  5.70  A  5  464575.02
158131  13.74166  -16.1794  5.70  G  0  538465.83
220261  8.676470  -45.1917  5.70  K  5  421291.24
236165  8.671500  -53.0159  5.70  B  5  406028.70
083755  15.30685  +20.5724  5.70  G  5  458480.14
016142  13.69160  +64.8222  5.70  A  0  405380.03
076707  4.688828  +28.6146  5.70  A  0  262134.54
140276  15.02217  -2.75481  5.70  K  5  484566.95
046664  17.36215  +39.9743  5.70  F  8  350346.01
240762  13.34381  -52.7475  5.70  B  3  448660.71
149132  3.726048  -10.4858  5.70  A  0  203530.63
234473  6.382184  -56.3706  5.70  A  0  335416.62
039688  4.690030  +48.3003  5.70  A  0  277466.90
070917  21.10832  +31.1842  5.70  F  5  185574.60
003458  20.70975  +82.5312  5.70  A  0  306514.19
196774  6.400265  -36.7073  5.70  G  5  341316.60
076680  4.637728  +20.6842  5.70  B  9  255369.45
021486  0.528112  +52.8398  5.70  K  0  191709.52
133260  6.444339  -1.50759  5.70  A  0  347985.65
149057  3.599354  -11.1936  5.70  G  0  197202.87
107445  21.85956  +19.8261  5.70  B  9  133813.61
105061  19.62154  +16.4628  5.70  K  0  240245.20
109262  0.539940  +6.95566  5.70  A  0  38379.15
070645  20.89838  +33.4377  5.70  K  2  197854.34
061594  9.611904  +31.1615  5.70  M  0  482167.82
136964  9.575729  -5.91488  5.70  K  0  515605.11
077124  5.353531  +29.5697  5.70  A  0  293673.33
234519  6.451127  -58.0020  5.70  K  0  336886.78
188326  19.60045  -24.7194  5.70  A  3  245919.51
031737  19.52206  +50.3064  5.70  K  0  272346.91
070968  21.14411  +30.2053  5.70  A  0  182430.07
099172  10.53667  +14.1378  5.70  M  0  554692.09
183328  15.27309  -22.3990  5.70  K  2  458125.08
118380  10.58390  +8.65033  5.70  A  0  565706.88
216347  3.498604  -42.6341  5.70  A  3  228167.30
196919  6.544154  -32.0302  5.70  B  3  348887.28
195986  5.587609  -33.0799  5.70  K  0  305351.02
114097  6.587725  +0.89007  5.70  B  5  355733.51
104896  19.48943  +14.5952  5.70  K  0  246296.55
077322  5.619121  +26.9241  5.70  B  8  305668.38
201533  10.58695  -39.5626  5.70  N  B  489431.41
107587  22.01819  +13.1192  5.70  F  2  116101.22
031673  19.45725  +52.3205  5.70  A  0  276645.21
194312  3.459268  -35.6817  5.70  K  0  215684.91
033985  22.03076  +52.8825  5.70  B  5  209990.57
027724  10.65150  +53.6687  5.70  K  0  445587.50
036984  1.171860  +42.0812  5.70  G  0  161874.52
061656  9.725908  +29.9745  5.70  A  2  488968.28
076654  4.577223  +28.9616  5.70  B  9  257157.64
059316  6.644313  +39.3901  5.70  K  0  350837.59
033185  21.17108  +53.5636  5.70  B  9  230404.76
188127  19.44903  -29.7439  5.70  B  9  256479.46
075912  3.405122  +24.7248  5.70  K  0  198727.52
162609  19.43641  -15.0537  5.70  B  8  249221.33
112667  5.36210  +8.42860  5.70  B  2  289928.90
197014  6.620487  -36.9905  5.70  B  9  350719.82
168482  3.356673  -23.6355  5.70  G  5  195218.95
150416  5.407874  -16.9765  5.70  A  0  293429.24
201665  10.71208  -32.7157  5.70  A  0  513213.17
085062  17.40180  +22.9605  5.70  A  3  353723.21
234699  6.764917  -52.4092  5.70  K  0  349090.47
131309  4.565200  -6.73893  5.70  B  9  247082.77
133687  6.805284  -1.31903  5.70  A  5  367473.67
112979  5.633631  +7.54132  5.70  B  8  304388.15
042790  9.292002  +46.8178  5.70  A  0  436659.70
102805  17.40871  +16.3013  5.70  A  2  354634.14
150060  4.997359  -10.2630  5.70  K  0  270743.32
155273  9.539040  -19.4005  5.70  A  2  500219.82
090252  22.13061  +21.7022  5.70  B  8  125676.30
096161  6.830506  +16.2025  5.70  B  8  367039.16
255446  23.28268  -62.0017  5.70  G  0  225127.97
164888  22.14970  -18.5197  5.70  B  3  118627.31
201805  10.83245  -34.0580  5.70  A  0  511892.01
233037  3.209205  -57.3210  5.70  N  0  247970.46
166418  0.622413  -24.7679  5.70  K  0  94911.38
104655  19.25552  +15.0830  5.70  G  5  258617.72
044465  13.09788  +45.2687  5.70  K  0  476811.05
255962  3.125602  -78.9898  5.70  F  0  296997.54
027793  10.85652  +59.3194  5.70  K  0  429047.50
027464  9.997681  +56.8111  5.70  K  5  425833.32
036550  0.652747  +49.3547  5.70  K  2  180241.63
137871  10.89546  -2.12920  5.70  K  0  587878.60
207145  15.94833  -33.9642  5.70  A  0  414397.01
117901  9.773222  +1.78543  5.70  F  2  527602.40
004341  1.204647  +79.6748  5.70  A  0  288678.59
172669  6.976625  -25.4136  5.70  B  3  371536.96
216150  3.048848  -46.9749  5.70  K  0  221610.38
258217  0.222184  -84.9934  5.70  K  5  306007.90
029931  16.40709  +55.2057  5.70  A  2  372111.14
027503  10.07672  +53.8914  5.70  F  5  435874.31
086817  19.11061  +24.2501  5.70  A  5  269450.27
004810  3.102156  +79.4184  5.70  M  0  297872.85
234890  7.054332  -59.1789  5.70  B  9  352896.64
181063  12.73346  -28.3232  5.70  K  2  539208.22
051797  22.24566  +42.9538  5.70  A  0  176401.21
124203  19.05897  +1.81887  5.70  A  2  266846.77
043562  11.00404  +45.5262  5.70  K  2  477367.49
210859  19.05495  -38.2533  5.70  F  0  279488.01
017472  17.42815  +60.0485  5.70  A  2  339374.24
026223  7.223155  +51.4286  5.70  M  0  364746.04
173168  7.194860  -20.8827  5.70  A  0  384155.28
187599  19.04103  -24.8467  5.70  K  2  273102.45
189065  20.25488  -27.0325  5.70  K  0  216996.84
093970  4.502386  +15.6382  5.70  F  0  246276.15
121568  16.40309  +6.94829  5.70  A  0  409565.03
144968  20.94838  -9.69759  5.70  K  2  167639.22
220952  9.208496  -43.6130  5.70  B  8  441445.17
179522  11.09930  -27.2879  5.70  B  8  539217.59
031284  18.94580  +57.8145  5.70  K  0  296994.80
118668  11.11507  +1.95552  5.70  G  5  599706.69
248642  2.757654  -63.7048  5.70  K  0  254090.37
165867  23.76698  -18.6772  5.70  A  5  68367.08
094212  4.930626  +15.0402  5.70  B  8  268282.63
131806  5.138935  -8.66509  5.70  B  8  278042.36
165804  23.62763  -13.0604  5.70  G  5  51067.12
029588  15.59916  +54.6301  5.70  A  0  395630.73
022032  1.142591  +58.2631  5.70  B  8  215367.71
093062  2.706106  +20.0113  5.70  A  0  160120.85
036173  0.225245  +41.0359  5.70  A  5  148139.04
136622  9.159872  -8.78777  5.70  G  5  492017.91
145278  21.30302  -4.51933  5.70  B  8  146384.30
152749  7.349508  -14.3603  5.70  K  0  394501.82
023555  2.717464  +55.1054  5.70  B  8  231563.32
076618  4.466880  +21.6209  5.70  A  5  247332.58
104272  18.93507  +18.1051  5.70  K  2  276054.69
130055  2.687201  -0.69582  5.70  F  5  145126.90
258932  22.52710  -85.9673  5.70  K  0  310549.96
222639  11.20918  -49.1005  5.70  A  2  467451.31
084835  17.10503  +22.0835  5.70  K  2  368724.46
124050  18.92425  +6.61530  5.70  G  5  274427.05
010366  22.43353  +70.7712  5.70  K  0  260713.34
255227  22.47716  -67.4892  5.70  A  3  249621.30
253174  15.45912  -64.5319  5.70  K  5  379408.34
020075  22.45151  +65.1321  5.70  B  0  242160.96
084758  17.01617  +22.6323  5.70  K  0  372954.70
177546  9.498468  -26.5892  5.70  K  0  486619.21
154950  9.151185  -18.3284  5.70  A  0  483149.75
093022  2.610521  +12.4478  5.70  F  5  146821.13
014966  9.704119  +69.2379  5.70  K  0  385198.34
094855  5.786996  +14.4883  5.70  A  2  312863.94
079366  7.409282  +27.6370  5.70  F  0  391074.93
092080  0.783745  +11.9738  5.70  G  5  60191.99
237268  9.728391  -53.8917  5.70  A  0  429185.91
130004  2.600004  -7.83168  5.70  K  5  142759.69
152894  7.452220  -17.8648  5.70  F  0  398460.66
173778  7.461910  -22.8591  5.70  B  8  396461.67
258179  23.74466  -78.7918  5.70  K  0  283741.59
207558  16.32570  -30.9061  5.70  F  2  400878.65
115610  7.553239  +3.29020  5.70  A  5  407728.18
082182  12.20252  +20.5415  5.70  G  5  573279.03
173987  7.55270  -24.7108  5.70  A  3  399780.90
225697  15.36337  -48.3171  5.70  G  0  414185.28
181357  13.06282  -20.5830  5.70  G  0  555044.18
227359  16.89518  -43.0508  5.70  M  B  367310.99
010414  22.53788  +76.2266  5.70  A  0  278067.13
073345  23.57726  +33.4971  5.70  K  0  122483.94
231895  0.017911  -48.8098  5.70  K  0  175717.56
109697  1.139507  +5.64986  5.70  F  0  64712.12
015902  12.79287  +66.7905  5.70  K  5  405659.76
028346  12.34747  +57.8642  5.70  K  2  439154.37
141730  17.55829  -5.74498  5.70  A  2  347732.38
018751  20.19300  +62.0787  5.70  F  5  270961.38
093900  4.390291  +16.7776  5.70  A  2  240995.08
190285  21.38349  -22.6681  5.70  K  5  159805.11
021381  0.418443  +53.0463  5.70  B  9  191896.92
246495  20.23869  -52.4455  5.70  K  5  253075.11
027105  9.066772  +54.2830  5.70  A  2  413390.86
102917  17.56096  +16.3178  5.70  K  0  346751.23
032286  20.10387  +53.1654  5.70  F  5  258171.68
142606  18.77453  -0.96168  5.70  A  0  282177.83
094904  5.841354  +14.3050  5.70  K  0  315699.05
092877  2.302098  +19.9013  5.70  A  0  141226.57
123886  18.75781  +5.49961  5.70  A  0  283264.57
082123  12.07123  +21.4590  5.80  F  0  570655.58
028394  12.45977  +55.7122  5.80  M  0  446418.42
053803  0.310631  +31.5178  5.80  A  0  114568.91
189733  20.82158  -25.7812  5.80  B  8  189640.70
092145  0.909791  +19.1881  5.80  A  0  84226.72
149988  4.921835  -16.4174  5.80  K  0  268213.97
016712  15.37705  +62.0472  5.80  B  9  386237.34
149985  4.918550  -16.7406  5.80  K  0  268140.92
024919  4.935303  +52.8697  5.80  A  2  289583.31
029668  15.79383  +55.3764  5.80  A  2  389060.13
208467  17.14656  -30.4038  5.80  A  3  363660.89
195357  4.857831  -34.9069  5.80  A  0  273672.23
013291  4.868111  +63.5053  5.80  M  0  297053.36
039799  4.852583  +48.7407  5.80  G  5  283490.98
035761  23.78387  +57.4517  5.80  K  0  207035.81
189856  20.94646  -26.2967  5.80  F  8  184747.90
050246  20.93050  +47.4179  5.80  B  8  223151.64
084015  15.80954  +28.1560  5.80  G  0  426875.96
237224  9.683968  -57.2592  5.80  K  0  418991.59
033004  20.94044  +50.7288  5.80  F  0  229898.03
203450  12.42278  -35.1860  5.80  B  9  519549.99
057441  4.820226  +31.4378  5.80  K  0  269885.47
036236  0.285873  +47.9474  5.80  B  9  173132.89
011084  0.282532  +61.5333  5.80  G  5  221825.61
050298  20.97209  +44.4714  5.80  K  0  215788.70
147464  0.823773  -13.5616  5.80  K  2  65764.92
243044  15.85191  -55.0557  5.80  B  5  388016.20
033048  20.99030  +59.4380  5.80  K  2  248342.12
